"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=195"	"nodeid=394"	"nodeid=591"	"nodeid=789"	"nodeid=994"
"0"	"-161"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"1"	"-160"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"2"	"-159"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"3"	"-158"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"4"	"-157"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"5"	"-156"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"6"	"-155"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"7"	"-154"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"8"	"-153"	"1.0069378739297943"	"1.0094561488943958"	"1.004905482209899"	"1.0461318808448492"	"1.0005538614883793"	"1.016111822123612"
"9"	"-152"	"0.9931117670889822"	"0.9914585891853017"	"0.9585082927865693"	"0.9912304573794559"	"0.9816131752843101"	"0.9911673272221108"
"10"	"-151"	"0.983671155636245"	"0.9898455017706242"	"0.9923165029827269"	"1.0063541003701049"	"1.0019534032568018"	"0.9991452659676959"
"11"	"-150"	"1.003809634930449"	"1.012431702550239"	"0.997716582868208"	"0.9788110080676768"	"0.9879522513241913"	"0.9973884996667619"
"12"	"-149"	"0.9975764600451347"	"0.9723549094673409"	"0.9801979240547604"	"0.9744766770025847"	"1.0122738940660734"	"0.9816670552865425"
"13"	"-148"	"0.9944759623861594"	"1.0044622059870087"	"0.9949838776712325"	"0.9751463584546227"	"0.9983758118525591"	"0.9930642865840504"
"14"	"-147"	"1.014484753315755"	"1.0157787732274526"	"0.9989366438260552"	"1.0041024203432096"	"1.0016069774043994"	"1.025426537255317"
"15"	"-146"	"1.009749922817823"	"1.015900810180867"	"0.9976002006878621"	"1.02401171477872"	"1.017599031794787"	"1.0277493622621818"
"16"	"-145"	"0.9578075853477015"	"0.981087051037402"	"1.0195776834784238"	"0.9370326929169109"	"0.9577129394542316"	"0.97740039798194"
"17"	"-144"	"0.9807983428336007"	"1.015654603392409"	"0.97106428262142"	"1.00223395537744"	"0.9741019415825494"	"1.0043159791160827"
"18"	"-143"	"0.9776326876201289"	"0.9830877554153358"	"1.0070088170587297"	"1.0372650568130766"	"0.984296117007751"	"1.0052012236877272"
"19"	"-142"	"0.9948298784590176"	"1.0076587442048806"	"1.0293424254687462"	"0.9931395180539081"	"1.0030604122057565"	"1.0066952154601387"
"20"	"-141"	"0.991316867393363"	"0.9907111361355289"	"1.0090649347134988"	"0.9875128093540595"	"1.0058891543475479"	"0.996851222746036"
"21"	"-140"	"1.0087046677699838"	"0.9993258213561254"	"1.0333686447933113"	"1.011886019291411"	"1.0015926520533436"	"0.9769796223232223"
