"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=195"	"nodeid=394"	"nodeid=591"	"nodeid=789"	"nodeid=994"
"0"	"-138"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"1"	"-137"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"2"	"-136"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"3"	"-135"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"4"	"-134"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"5"	"-133"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"6"	"-132"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"7"	"-131"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"8"	"-130"	"1.007694937759429"	"1.0191081840251357"	"1.003318922498055"	"1.0218091348124418"	"1.0120403956386015"	"0.9966915650759518"
"9"	"-129"	"1.0130317668075128"	"1.0229487676986588"	"0.9880510542604325"	"1.0230464140285118"	"0.9911887111481295"	"1.017949438581418"
"10"	"-128"	"0.9915009055357907"	"1.004376904631925"	"0.9900357538043614"	"1.0256627233352544"	"1.0071396445691783"	"1.0002773873344895"
"11"	"-127"	"0.9945330478074692"	"0.9922729974168575"	"0.988209296579157"	"0.9825827979400008"	"0.9857002705709765"	"0.9975601242536387"
"12"	"-126"	"0.9753658971377152"	"0.9865877227829428"	"0.9744600106235123"	"1.0008237870840708"	"1.0024123724227483"	"0.9995025842030502"
"13"	"-125"	"1.0089090636205849"	"0.9932027389798236"	"1.0140095434661542"	"0.9826506827223837"	"0.9957174486298274"	"0.9995017595711271"
"14"	"-124"	"0.9955947320793832"	"0.997627210451288"	"0.981895122811774"	"0.9752455037913978"	"0.9966740213839952"	"0.9871775535926156"
"15"	"-123"	"1.0214600718583748"	"1.02136197821643"	"1.0111154303754937"	"1.0215672809138736"	"1.0136361484041543"	"1.0288264267254896"
"16"	"-122"	"1.0388029230211748"	"1.0180337184842196"	"1.0236871998202313"	"0.999989294132235"	"1.0002902273117589"	"1.0342502999773044"
"17"	"-121"	"1.0107182381958781"	"1.0476128517564978"	"0.9710773069751405"	"1.0513682595346958"	"1.0101582588191043"	"1.037890152436593"
"18"	"-120"	"0.9731602795743656"	"1.0093981136307721"	"0.9961047440594968"	"1.014895252807246"	"0.9961387594124749"	"0.9997912357991975"
"19"	"-119"	"0.9891423494659275"	"0.9674845905576773"	"1.0260040503679444"	"0.9713664004248451"	"0.9883993281678277"	"1.0086316935027368"
"20"	"-118"	"0.9480680085077424"	"0.974258202090882"	"0.9802075806830625"	"0.9635147681369796"	"0.9910740858236484"	"0.9723793288103079"
