"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=195"	"nodeid=394"	"nodeid=591"	"nodeid=789"	"nodeid=994"
"0"	"-142"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"1"	"-141"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"2"	"-140"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"3"	"-139"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"4"	"-138"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"5"	"-137"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"6"	"-136"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"7"	"-135"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"	"-1.0"
"8"	"-134"	"0.9999892851481692"	"0.9880079970162798"	"0.9924579954350371"	"1.0043537750654605"	"0.9866549029236265"	"0.9880305995665037"
"9"	"-133"	"1.0152296564643322"	"1.0135873091599013"	"0.9615482301661195"	"1.0058461138394792"	"1.0080520761146217"	"1.0065824448886498"
"10"	"-132"	"0.9653089264218532"	"1.016532198963798"	"1.0145186466660836"	"1.0330459425781038"	"1.015258300464763"	"1.0203839942220563"
"11"	"-131"	"1.0186144802673849"	"1.0177094140830503"	"1.017718362008475"	"1.0033413472885755"	"0.9880124106313536"	"0.9934244115807522"
"12"	"-130"	"0.9500740921198904"	"1.0084042237533768"	"0.9682896422999038"	"0.9673622952153487"	"1.0159605800216414"	"1.0279165368779488"
"13"	"-129"	"0.9936438887653259"	"1.015152039821267"	"1.0131592343547318"	"0.9944574350436509"	"1.0170420313548239"	"1.0226776595280556"
"14"	"-128"	"0.983214901749361"	"1.013086990319242"	"0.9598724571060518"	"0.9936290360317966"	"0.9873794336675507"	"0.9892074828092564"
"15"	"-127"	"0.9950302602749673"	"0.9881315452846878"	"1.0071726341389275"	"1.0150218831441131"	"0.9994906240916063"	"1.0114283587209658"
"16"	"-126"	"1.009119560925629"	"0.9907714667730836"	"1.0249167901073435"	"1.0020293300891379"	"1.0077597322452367"	"1.0156602467760674"
"17"	"-125"	"1.0087014508443568"	"1.009575599951575"	"0.9777242748441551"	"1.0123234510852444"	"0.9770330782033739"	"1.0236424245897318"
"18"	"-124"	"1.0050220064161093"	"0.993249539617955"	"1.018875888659522"	"1.012299536466046"	"0.9998071823054338"	"0.984937508693434"
"19"	"-123"	"1.0137260339466636"	"1.018671463580141"	"1.0396106247917365"	"0.9831461560801716"	"0.9685262100099223"	"1.004907040970945"
"20"	"-122"	"0.9916067966411216"	"0.9987775538330996"	"0.9985323253670605"	"0.9980520844759645"	"1.0038724973938928"	"0.9821709276928138"
